r,$\psi$
0.00033546262790251185,0.0
0.0003388340833634261,7.013668098471252e-05
0.0003422394225150394,0.00014027511062927146
0.00034567898589410494,0.00021041703754942878
0.0003491531174598264,0.0002805642103511496
0.00035266216462825575,0.00035071837767273887
0.00035620647830703403,0.0004208812882269438
0.00035978641293048306,0.0004910546908430345
0.0003634023264950478,0.0005612403345088593
0.0003670545805950984,0.0006314399684128803
0.0003707435404590882,0.000701655341986188
0.00037446957498607833,0.0007718882049444957
0.00037823305678262576,0.0008421403073301117
0.0003820343622000467,0.000912413399553895
0.00038587387137205064,0.0009827092324371923
0.0003897519682527548,0.001053029557253754
0.0003936690406550783,0.0011233761257716383
0.00039762548028952584,0.0011937506902950908
0.0004016216828033581,0.0012641550037064185
0.00040565804782015684,0.0013345908195078378
0.0004097349789797868,0.0014050598918633138
0.00041385288397876164,0.0014755639756403845
0.0004180121746110129,0.0015461048264519687
0.00042221326680907034,0.001616684200698167
0.00042645658068565383,0.0016873038556080413
0.00043074254057568753,0.0017579655492813893
0.0004350715750787321,0.001828671040730503
0.00043944411710184546,0.0018994220899219213
0.000443860603902874,0.001970220457818165
0.00044832147713417755,0.0020410679064194683
0.00045282718288679695,0.0021119661988055027
0.0004573781717350623,0.00218291709917708
0.0004619748987816513,0.0022539223728978595
0.0004666178237030984,0.0023249837865360434
0.00047130741079576537,0.002396103107906062
0.00047604412902226933,0.002467282106110254
0.00048082845205838073,0.0025385225515805487
0.0004856608583403892,0.002609826216120118
0.0004905418311129505,0.0026811948729450513
0.0004954718584774093,0.002752630296726011
0.0005004514334406108,0.002824134263629883
0.0005054810539642003,0.002895708551361416
0.0005105612230144218,0.002967354939204885
0.0005156924486124138,0.0030390752080657175
0.0005208752438850126,0.003110871140512135
0.0005261101271160638,0.003182744520816795
0.0005313976217982529,0.003254697134998408
0.0005367382566854548,0.0033267307708633813
0.000542132565845609,0.0033988472180474494
0.0005475810887141261,0.0034710482680572912
0.0005530843701478336,0.0035433357143121696
0.0005586429604794611,0.003615711352185545
0.0005642574155726738,0.0036881769790467044
0.0005699282968776604,0.0037607343943023984
0.0005756561714872761,0.003833385399438453
0.0005814416121937556,0.0039061317980614014
0.0005872851975459913,0.003978975395940116
0.000593187511907387,0.004051918001047436
0.0005991491455142981,0.004124961423601788
0.0006051706945350532,0.004198107476108824
0.0006112527611295723,0.004271357973403055
0.000617395953509584,0.0043447147326894885
0.0006236008859994445,0.0044181795735852535
0.000629868179097574,0.004491754318161255
0.0006361984595385052,0.004565440790983795
0.0006425923603555579,0.004639240819156246
0.0006490505209441411,0.004713156232360674
0.0006555735871256958,0.00478718886289949
0.0006621622112122764,0.004861340545737117
0.0006688170520717824,0.00493561311854163
0.0006755387751938444,0.005010008421726436
0.0006823280527563766,0.005084528298491907
0.0006891855636927931,0.005159174594867065
0.0006961119937599026,0.005233949159751245
0.0007031080356064829,0.005308853844955768
0.000710174388842549,0.0053838905052456115
0.0007173117601093135,0.005459060998381101
0.0007245208631498506,0.005534367185159572
0.0007318024188804728,0.005609810929457071
0.0007391571554628196,0.005685394098270041
0.0007465858083766792,0.005761118561757005
0.0007540891204935341,0.00583698619328026
0.0007616678421508473,0.005912998869447578
0.0007693227312271008,0.005989158470153911
0.0007770545532175816,0.0060654668786230955
0.0007848640813109316,0.006141925981449544
0.0007927520964664691,0.0062185376686399564
0.0008007193874922814,0.006295303833655033
0.0008087667511241114,0.0063722263734512
0.0008168949921050283,0.006449307188522285
0.0008251049232659046,0.006526548182941268
0.0008333973656066964,0.006603951264401983
0.000841773148378549,0.006681518344260822
0.0008502331091667194,0.006759251337578465
0.0008587780939743372,0.0068371521631616
0.0008674089573070025,0.006915222743604634
0.0008761265622582417,0.006993465005331406
0.0008849317805958146,0.007071880878636916
0.0008938254928488935,0.007150472297729014
0.0009028085883961136,0.007229241200770139
0.0009118819655545162,0.007308189529919022
0.0009210465316693785,0.007387319231372375
0.000930303203204949,0.007466632255406616
0.0009396529058360961,0.007546130556419553
0.0009490965745408727,0.0076258160929720915
0.0009586351536940199,0.007705690827829929
0.0009682695971614026,0.007785756728005235
0.0009780008683953946,0.007866015764798324
0.0009878299405312295,0.007946469913839328
0.000997757796484312,0.008027121155129876
0.0010077854290485105,0.008107971473084744
0.0010179138409954387,0.008189022856573492
0.0010281440451747298,0.008270277298962124
0.0010384770646153282,0.008351736798154687
0.0010489139326277893,0.008433403356634922
0.0010594556929076101,0.008515278981507833
0.0010701033996396044,0.008597365684541319
0.0010808581176033184,0.008679665482207697
0.0010917209222795108,0.008762180395725334
0.0011026928999577018,0.008844912451100135
0.0011137751478448032,0.008927863679167107
0.0011249687741748374,0.00901103611563186
0.0011362748983197658,0.009094431801112109
0.0011476946509014264,0.00917805278117913
0.0011592291739045914,0.009261901106399241
0.0011708796207911744,0.009345978832375191
0.0011826471566155727,0.00943028801978762
0.0011945329581411752,0.00951483073443641
0.0012065382139580404,0.009599609047282067
0.0012186641246017523,0.009684625034487021
0.001230911902673481,0.009769880777456942
0.0012432827729612415,0.009855378362882009
0.0012557779725623694,0.009941119882778163
0.0012683987510072388,0.010027107434528311
0.0012811463703842113,0.010113343120923485
0.001294022105465848,0.010199829050204003
0.0013070272438363876,0.010286567336100566
0.0013201630860205026,0.010373560097875316
0.0013334309456133593,0.010460809460362874
0.0013468321494119746,0.010548317554011316
0.0013603680375478939,0.010636086514923069
0.0013740399636212118,0.01072411848489588
0.001387849294835929,0.010812415611463629
0.0014017974121366744,0.010900980047937095
0.0014158857103468022,0.010989813953444725
0.0014301155983078744,0.011078919492973358
0.0014444884990205433,0.011168298837408825
0.0014590058497868585,0.01125795416357654
0.001473669102353996,0.01134788765428202
0.0014884797230594294,0.01143810149835135
0.0015034391929775724,0.011528597890671592
0.0015185490080678835,0.01161937903223113
0.001533810679324463,0.011710447130159897
0.0015492257329271562,0.011801804397769608
0.0015647957103941666,0.011893453054593862
0.001580522168736217,0.011985395326428214
0.0015964066806122487,0.012077633445370111
0.0016124508344866836,0.01217016964985884
0.0016286562347882806,0.01226300618471531
0.0016450245020705747,0.012356145301181773
0.001661557273173934,0.012449589256961487
0.0016782562013892477,0.012543340316258245
0.0016951229566232505,0.012637400749815817
0.0017121592255655228,0.012731772834957349
0.0017293667118571572,0.012826458855624617
0.0017467471362611197,0.012921461102417174
0.0017643022368343355,0.013016781872631434
0.0017820337691014916,0.013112423470299586
0.0017999435062305911,0.013208388206228461
0.0018180332392102713,0.013304678398038233
0.0018363047770289071,0.013401296370201043
0.0018547599468555032,0.01349824445407948
0.0018734005942224233,0.013595524987964956
0.0018922285832099397,0.013693140317115902
0.0019112457966326377,0.01379109279379591
0.0019304541362277093,0.013889384777311692
0.0019498555228451206,0.013988018634050935
0.0019694518966397014,0.014086996737519944
0.0019892452172651635,0.014186321468381193
0.0020092374640700602,0.014285995214490768
0.002029430636295734,0.014386020370935537
0.002049826753276237,0.014486399340070247
0.0020704278546402606,0.014587134531554477
0.0020912360005151103,0.01468822836238937
0.002112253271732714,0.014789683256954232
0.002133481770037708,0.014891501647042914
0.002154923618297615,0.014993685971900008
0.0021765809607151255,0.015096238678256952
0.0021984559630425313,0.015199162220367872
0.0022205508127982956,0.015302459060045227
0.0022428677194858034,0.015406131666695282
0.002265408914814322,0.015510182517353335
0.0022881766529221693,0.015614614096718805
0.002311173210602129,0.01571942889719005
0.002334400887529133,0.015824629418898988
0.002357862006490233,0.015930218169745526
0.0023815589136168707,0.01603619766543168
0.0024054939786195095,0.016142570429495535
0.0024296695950245975,0.016249338993344936
0.002454088180413917,0.016356505896290913
0.0024787521766663585,0.01646407368558091
0.0025036640502021,0.016572044916431664
0.0025288262922292556,0.016680422152061954
0.0025542414189929983,0.01678920796372493
0.00257991197202718,0.016898404930740303
0.0026058405184084983,0.01700801564052618
0.0026320296510132005,0.017118042688630562
0.002658481988776367,0.017228488678762706
0.0026852001769538205,0.01733935622282401
0.0027121868873866434,0.01745064794093869
0.0027394448187683684,0.017562366461484125
0.0027669766969148483,0.01767451442112085
0.0027947852750368437,0.017787094464822236
0.0028228733340153363,0.01790010924590392
0.002851243682679635,0.018013561426052708
0.002879899158088243,0.01812745367535527
0.002908842625812584,0.01824178867232645
0.0029380769802235503,0.018356569103937154
0.002967605144780944,0.01847179766564196
0.0029974300723258286,0.0185874770614062
0.0030275547453758153,0.018703610003732853
0.0030579821764233073,0.018820199213688812
0.0030887154082367718,0.018937247420930947
0.0031197575141649948,0.019054757363731557
0.0031511115984444414,0.019172731789003597
0.003182780796509667,0.019291173452325342
0.00321476827530687,0.019410085117964625
0.0032470772336105863,0.019529469558902626
0.003279710902343573,0.019649329556857238
0.0033126725448998926,0.019769667902305905
0.003345965457471275,0.019890487394508022
0.0033795929693767155,0.020011790841526857
0.0034135584433954303,0.020133581060250882
0.0034478652761031265,0.020255860876414712
0.003482516898211663,0.02037863312461944
0.0035175167749121284,0.02050190064835249
0.0035528684062213585,0.020625666300006857
0.0035885753273319477,0.020749932940899832
0.0036246411089657558,0.02087470344129125
0.0036610693577310083,0.020999980680401036
0.003697863716482932,0.021125767546426213
0.0037350278646880674,0.021252066936557297
0.0037725655187922052,0.02137888175699413
0.003810480432592037,0.02150621492296099
0.0038487763976105395,0.021634069358721173
0.0038874572434761303,0.021762447997590865
0.003926526838305624,0.021891353781952453
0.003965989089091068,0.022020789663266982
0.00400584794209042,0.0221507586020861
0.004046107383222199,0.02228126356806314
0.004086771438464067,0.02241230753996372
0.004127844174255436,0.022543893505675355
0.0041693296979041115,0.02267602446221654
0.004211232157997035,0.022808703415744928
0.004253555744815125,0.02294193338156489
0.004296304690752343,0.02307571738413412
0.004339483270738899,0.02321005845706961
0.004383095802668776,0.0233449596431527
0.004427146647831511,0.023480423994333338
0.004471640211348332,0.023616454571733485
0.004516580942612666,0.02375305444564965
0.004561973335735092,0.023890226695554614
0.004607821929992752,0.024027974410098202
0.004654131310283272,0.0241663006871072
0.00470090610758328,0.024305208633584225
0.004748150999411478,0.024444701365705833
0.004795870710296421,0.02458478200881952
0.004844070012248967,0.024725453697439857
0.004892753725239476,0.0248667195752435
0.004941926717679818,0.025008582795063333
0.004991593906910217,0.025151046518881493
0.005041760259690979,0.02529411391782137
0.005092430792699196,0.025437788172138525
0.005143610573030383,0.02558207247121052
0.005195304718705231,0.025726970013525672
0.005247518399181385,0.025872484006670644
0.005300256835870402,0.026018617667316883
0.005353525302659903,0.026165374221205958
0.00540732912644096,0.026312756903133627
0.005461673687640779,0.026460768956932782
0.005516564420760777,0.026609413635455062
0.005572006814919998,0.026758694200551176
0.005628006414404065,0.026908613923050183
0.005684568819219595,0.027059176082737266
0.005741699685654202,0.02721038396833025
0.005799404726842141,0.027362240877454747
0.005857689713335617,0.027514750116617977
0.005916560473681857,0.027667915001181133
0.005976022895005943,0.027821738855330458
0.00603608292359957,0.027976225012046732
0.006096746565515638,0.028131376813073424
0.006158019887168897,0.02828719760888316
0.006219909015942573,0.02844369075864295
0.006282420140801118,0.02860085963017764
0.00634555951290911,0.028758707599931876
0.006409333446256383,0.028917238052930533
0.006473748318289405,0.029076454382737434
0.00653881057054907,0.02923635999141236
0.006604526709314811,0.0293969582894666
0.0066709033062552735,0.029558252695816578
0.006737946999085467,0.029720246637735856
0.006805664492230543,0.02988294355080529
0.006874062557496248,0.030046346878861405
0.0069431480347461145,0.030210460073943048
0.007012927832585425,0.03037528659623604
0.007083408929052125,0.03054082991401604
0.007154598372314585,0.030707093503589415
0.0072265032813764625,0.03087408084923219
0.007299130846788583,0.031041795443127008
0.007372488331368012,0.0312102407852981
0.007446583070924338,0.031379420383544104
0.007521422474993263,0.03154933775336894
0.007597014027577567,0.0317199964179104
0.007673365287895489,0.031891399907866644
0.007750483891136699,0.032063551761420596
0.007828377549225773,0.03223645552416197
0.007907054051593441,0.03241011474900714
0.007986521265955502,0.032584532996116584
0.008066787139099614,0.03275971383281003
0.008147859697679982,0.032935660833479374
0.00822974704902003,0.03311237757949891
0.008312457381923119,0.03328986765913331
0.008395998967491478,0.033468134667442924
0.008480380159953269,0.033647182206186704
0.00856560939749806,0.03382701388372245
0.008651695203120634,0.0340076333149045
0.00873864618547329,0.03418904412097861
0.008826471039726723,0.034371249929474296
0.008915178548439553,0.034554254374094304
