r,$\psi$
0.00033546262790251185,0.0
0.0003388340833634261,3.844928510285011e-06
0.0003422394225150394,7.689955484105567e-06
0.00034567898589410494,1.1535179430459593e-05
0.0003491531174598264,1.5380698910873595e-05
0.00035266216462825575,1.922661254264116e-05
0.00035620647830703403,2.307301900207481e-05
0.00035978641293048306,2.692001702777138e-05
0.0003634023264950478,3.0767705423891215e-05
0.0003670545805950984,3.461618306345158e-05
0.0003707435404590882,3.846554889163442e-05
0.00037446957498607833,4.231590192910877e-05
0.00037823305678262576,4.616734127536793e-05
0.0003820343622000467,5.001996611208221e-05
0.00038587387137205064,5.38738757064668e-05
0.0003897519682527548,5.77291694146657e-05
0.0003936690406550783,6.158594668515174e-05
0.00039762548028952584,6.544430706214266e-05
0.0004016216828033581,6.930435018903395e-05
0.00040565804782015684,7.31661758118492e-05
0.0004097349789797868,7.702988378270693e-05
0.00041385288397876164,8.089557406330548e-05
0.0004180121746110129,8.476334672842576e-05
0.00042221326680907034,8.8633301969452e-05
0.00042645658068565383,9.250554009791113e-05
0.00043074254057568753,9.638016154903127e-05
0.0004350715750787321,0.000100257266885319
0.00043944411710184546,0.00010413695680015639
0.000443860603902874,0.00010801933212141778
0.00044832147713417755,0.00011190449381510685
0.00045282718288679695,0.00011579254298901412
0.0004573781717350623,0.0001196835808963956
0.0004619748987816513,0.00012357770893967214
0.0004666178237030984,0.00012747502867415107
0.00047130741079576537,0.00013137564181176902
0.00047604412902226933,0.00013527965022485777
0.00048082845205838073,0.00013918715594993272
0.0004856608583403892,0.00014309826119150362
0.0004905418311129505,0.00014701306832591
0.0004954718584774093,0.0001509316799051794
0.0005004514334406108,0.00015485419866091037
0.0005054810539642003,0.00015878072750817967
0.0005105612230144218,0.00016271136954947528
0.0005156924486124138,0.00016664622807865414
0.0005208752438850126,0.0001705854065849259
0.0005261101271160638,0.000174529008756863
0.0005313976217982529,0.00017847713848643742
0.0005367382566854548,0.00018242989987308445
0.000542132565845609,0.0001863873972277945
0.0005475810887141261,0.00019034973507723197
0.0005530843701478336,0.0001943170181678833
0.0005586429604794611,0.00019828935147023376
0.0005642574155726738,0.00020226684018297307
0.0005699282968776604,0.00020624958973723177
0.0005756561714872761,0.00021023770580084642
0.0005814416121937556,0.00021423129428265763
0.0005872851975459913,0.0002182304613368372
0.000593187511907387,0.00022223531336724783
0.0005991491455142981,0.00022624595703183562
0.0006051706945350532,0.00023026249924705397
0.0006112527611295723,0.00023428504719232227
0.000617395953509584,0.0002383137083145167
0.0006236008859994445,0.0002423485903324964
0.000629868179097574,0.000246389801241664
0.0006361984595385052,0.00025043744931856077
0.0006425923603555579,0.0002544916431254995
0.0006490505209441411,0.00025855249151523124
0.0006555735871256958,0.00026262010363565174
0.0006621622112122764,0.00026669458893454305
0.0006688170520717824,0.00027077605716435384
0.0006755387751938444,0.000274864618387019
0.0006823280527563766,0.00027896038297881806
0.0006891855636927931,0.00028306346163527375
0.0006961119937599026,0.00028717396537609064
0.0007031080356064829,0.0002912920055501347
0.000710174388842549,0.00029541769384045446
0.0007173117601093135,0.0002995511422693449
0.0007245208631498506,0.00030369246320345437
0.0007318024188804728,0.0003078417693589348
0.0007391571554628196,0.00031199917380663605
0.0007465858083766792,0.0003161647899773449
0.0007540891204935341,0.0003203387316670705
0.0007616678421508473,0.0003245211130423745
0.0007693227312271008,0.00032871204864574986
0.0007770545532175816,0.00033291165340104667
0.0007848640813109316,0.0003371200426189452
0.0007927520964664691,0.0003413373320024799
0.0008007193874922814,0.00034556363765261117
0.0008087667511241114,0.000349799076073849
0.0008168949921050283,0.00035404376417992774
0.0008251049232659046,0.00035829781929953267
0.0008333973656066964,0.0003625613591820786
0.000841773148378549,0.00036683450200354314
0.0008502331091667194,0.0003711173663723541
0.0008587780939743372,0.0003754100713353317
0.0008674089573070025,0.0003797127363836876
0.0008761265622582417,0.00038402548145907836
0.0008849317805958146,0.0003883484269597195
0.0008938254928488935,0.00039268169374655595
0.0009028085883961136,0.0003970254031494928
0.0009118819655545162,0.0004013796769736868
0.0009210465316693785,0.0004057446375058968
0.000930303203204949,0.00041012040752089776
0.0009396529058360961,0.0004145071102879579
0.0009490965745408727,0.00041890486957737815
0.0009586351536940199,0.00042331380966709783
0.0009682695971614026,0.00042773405534936553
0.0009780008683953946,0.00043216573193747627
0.0009878299405312295,0.00043660896527257645
0.000997757796484312,0.0004410638817305367
0.0010077854290485105,0.00044553060822889566
0.0010179138409954387,0.0004500092722338732
0.0010281440451747298,0.0004545000017674566
0.0010384770646153282,0.0004590029254145568
0.0010489139326277893,0.00046351817233024047
0.0010594556929076101,0.00046804587224703745
0.0010701033996396044,0.0004725861554823219
0.0010808581176033184,0.000477139152945772
0.0010917209222795108,0.0004817049961469061
0.0011026928999577018,0.0004862838172027006
0.0011137751478448032,0.0004908757488452849
0.0011249687741748374,0.0004954809244297216
0.0011362748983197658,0.0005000994779418658
0.0011476946509014264,0.0005047315440063109
0.0011592291739045914,0.0005093772578944177
0.0011708796207911744,0.0005140367555324308
0.0011826471566155727,0.0005187101735096826
0.0011945329581411752,0.0005233976490868849
0.0012065382139580404,0.0005280993202045137
0.0012186641246017523,0.0005328153254912808
0.001230911902673481,0.0005375458042727008
0.0012432827729612415,0.0005422908965797543
0.0012557779725623694,0.0005470507431576411
0.0012683987510072388,0.0005518254854746351
0.0012811463703842113,0.0005566152657310352
0.001294022105465848,0.0005614202268682146
0.0013070272438363876,0.0005662405125777748
0.0013201630860205026,0.0005710762673107986
0.0013334309456133593,0.0005759276362872078
0.0013468321494119746,0.0005807947655052271
0.0013603680375478939,0.0005856778017509563
0.0013740399636212118,0.0005905768926080466
0.001387849294835929,0.000595492186467491
0.0014017974121366744,0.0006004238325375246
0.0014158857103468022,0.0006053719808536399
0.0014301155983078744,0.0006103367822887131
0.0014444884990205433,0.0006153183885632523
0.0014590058497868585,0.000620316952255758
0.001473669102353996,0.0006253326268132076
0.0014884797230594294,0.0006303655665616594
0.0015034391929775724,0.0006354159267169818
0.0015185490080678835,0.0006404838633957066
0.001533810679324463,0.0006455695336260085
0.0015492257329271562,0.0006506730953588141
0.0015647957103941666,0.0006557947074790391
0.001580522168736217,0.0006609345298169626
0.0015964066806122487,0.000666092723159731
0.0016124508344866836,0.0006712694492630022
0.0016286562347882806,0.0006764648708627238
0.0016450245020705747,0.0006816791516870545
0.001661557273173934,0.0006869124564684273
0.0016782562013892477,0.0006921649509557537
0.0016951229566232505,0.0006974368019267788
0.0017121592255655228,0.0007027281772005812
0.0017293667118571572,0.0007080392456502238
0.0017467471362611197,0.0007133701772155606
0.0017643022368343355,0.0007187211429161938
0.0017820337691014916,0.0007240923148645889
0.0017999435062305911,0.0007294838662793513
0.0018180332392102713,0.0007348959714986607
0.0018363047770289071,0.0007403288059938729
0.0018547599468555032,0.000745782546383285
0.0018734005942224233,0.0007512573704460704
0.0018922285832099397,0.0007567534571363848
0.0019112457966326377,0.0007622709865976443
0.0019304541362277093,0.0007678101401769801
0.0019498555228451206,0.0007733711004398718
0.0019694518966397014,0.0007789540511849601
0.0019892452172651635,0.0007845591774590439
0.0020092374640700602,0.0007901866655722634
0.002029430636295734,0.0007958367031134741
0.002049826753276237,0.000801509478965804
0.0020704278546402606,0.0008072051833224148
0.0020912360005151103,0.0008129240077024545
0.002112253271732714,0.0008186661449672098
0.002133481770037708,0.0008244317893364623
0.002154923618297615,0.0008302211364050484
0.0021765809607151255,0.0008360343831596299
0.0021984559630425313,0.0008418717279956715
0.0022205508127982956,0.0008477333707346369
0.0022428677194858034,0.0008536195126414021
0.002265408914814322,0.000859530356441882
0.0022881766529221693,0.000865466106340889
0.002311173210602129,0.0008714269680402137
0.002334400887529133,0.0008774131487569358
0.002357862006490233,0.0008834248572419685
0.0023815589136168707,0.0008894623037988385
0.0024054939786195095,0.0008955257003027065
0.0024296695950245975,0.0009016152602196326
0.002454088180413917,0.0009077311986260821
0.0024787521766663585,0.0009138737322286858
0.0025036640502021,0.0009200430793842555
0.0025288262922292556,0.0009262394601200516
0.0025542414189929983,0.0009324630961543162
0.00257991197202718,0.0009387142109170647
0.0026058405184084983,0.0009449930295711516
0.0026320296510132005,0.0009512997790336044
0.002658481988776367,0.0009576346879972339
0.0026852001769538205,0.0009639979869525282
0.0027121868873866434,0.000970389908209822
0.0027394448187683684,0.0009768106859217595
0.0027669766969148483,0.000983260556106048
0.0027947852750368437,0.0009897397566685049
0.0028228733340153363,0.0009962485274264072
0.002851243682679635,0.0010027871101321462
0.002879899158088243,0.0010093557484971837
0.002908842625812584,0.001015954688216328
0.0029380769802235503,0.0010225841769923238
0.002967605144780944,0.0010292444645607656
0.0029974300723258286,0.0010359358027153339
0.0030275547453758153,0.0010426584453333643
0.0030579821764233073,0.0010494126484017503
0.0030887154082367718,0.0010561986700431875
0.0031197575141649948,0.00106301677054276
0.0031511115984444414,0.0010698672123748813
0.003182780796509667,0.001076750260230581
0.00321476827530687,0.0010836661810451637
0.0032470772336105863,0.0010906152440262173
0.003279710902343573,0.0010975977206819998
