r,y
0.00033546262790251185,2.6788557509066704e-10
0.0003388340833634261,2.67885575090667e-05
0.0003422394225150394,5.357751684784838e-05
0.00034567898589410494,8.036781562725437e-05
0.0003491531174598264,0.00010716012360610319
0.00035266216462825575,0.00013395511059344155
0.00035620647830703403,0.00016075344646528992
0.00035978641293048306,0.00018755580118138876
0.0003634023264950478,0.00021436284480194818
0.0003670545805950984,0.00024117524750439853
0.0003707435404590882,0.00026799367960014586
0.00037446957498607833,0.00029481881155132893
0.00037823305678262576,0.00032165131398758094
0.0003820343622000467,0.00034849185772279566
0.00038587387137205064,0.000375341113771897
0.0003897519682527548,0.0004021997533676149
0.0003936690406550783,0.00042906844797726537
0.00039762548028952584,0.00045594786931953796
0.0004016216828033581,0.0004828386893812881
0.00040565804782015684,0.0005097415804343379
0.0004097349789797868,0.000536657215052281
0.00041385288397876164,0.0005635862661272978
0.0004180121746110129,0.0005905294068869785
0.00042221326680907034,0.0006174873109111535
0.00042645658068565383,0.0006444606521487317
0.00043074254057568753,0.0006714501049345502
0.0004350715750787321,0.0006984563440062307
0.00043944411710184546,0.000725480044521051
0.000443860603902874,0.0007525218820728218
0.00044832147713417755,0.0007795825327087774
0.00045282718288679695,0.0008066626729464757
0.0004573781717350623,0.0008337629797907112
0.0004619748987816513,0.0008608841307504411
0.0004666178237030984,0.0008880268038557232
0.00047130741079576537,0.000915191677674664
0.00047604412902226933,0.0009423794313303864
0.00048082845205838073,0.0009695907445180055
0.0004856608583403892,0.0009968262975216208
0.0004905418311129505,0.0010240867712313225
0.0004954718584774093,0.0010513728471602162
0.0005004514334406108,0.0010786852074614601
0.0005054810539642003,0.0011060245349453156
0.0005105612230144218,0.0011333915130962208
0.0005156924486124138,0.001160786826089875
0.0005208752438850126,0.001188211158810347
0.0005261101271160638,0.0012156651968671926
0.0005313976217982529,0.0012431496266125965
0.0005367382566854548,0.0012706651351585326
0.000542132565845609,0.0012982124103939393
0.0005475810887141261,0.0013257921410019143
0.0005530843701478336,0.001353405016476939
0.0005586429604794611,0.0013810517271421077
0.0005642574155726738,0.0014087329641663923
0.0005699282968776604,0.0014364494195819165
0.0005756561714872761,0.0014642017863012577
0.0005814416121937556,0.00149199075813477
0.0005872851975459913,0.0015198170298079282
0.000593187511907387,0.0015476812969787
0.0005991491455142981,0.0015755842562549338
0.0006051706945350532,0.001603526605211771
0.0006112527611295723,0.0016315090424090899
0.000617395953509584,0.001659532267408966
0.0006236008859994445,0.0016875969807931676
0.000629868179097574,0.0017157038841806589
0.0006361984595385052,0.0017438536802451504
0.0006425923603555579,0.0017720470727326603
0.0006490505209441411,0.0018002847664791075
0.0006555735871256958,0.0018285674674279365
0.0006621622112122764,0.001856895882647764
0.0006688170520717824,0.0018852707203500514
0.0006755387751938444,0.0019136926899068131
0.0006823280527563766,0.0019421625018683508
0.0006891855636927931,0.001970680867981017
0.0006961119937599026,0.001999248501205009
0.0007031080356064829,0.0020278661157321887
0.000710174388842549,0.0020565344270039435
0.0007173117601093135,0.0020852541517290633
0.0007245208631498506,0.002114026007901666
0.0007318024188804728,0.0021428507148191435
0.0007391571554628196,0.0021717289931001433
0.0007465858083766792,0.0022006615647025838
0.0007540891204935341,0.0022296491529417034
0.0007616678421508473,0.0022586924825081472
0.0007693227312271008,0.0022877922794860756
0.0007770545532175816,0.0023169492713713187
0.0007848640813109316,0.002346164187089567
0.0007927520964664691,0.0023754377570145944
0.0008007193874922814,0.002404770712986513
0.0008087667511241114,0.0024341637883300675
0.0008168949921050283,0.002463617717872975
0.0008251049232659046,0.0024931332379642883
0.0008333973656066964,0.0025227110864928007
0.000841773148378549,0.002552352002905507
0.0008502331091667194,0.0025820567282260746
0.0008587780939743372,0.002611826005073379
0.0008674089573070025,0.0026416605776800584
0.0008761265622582417,0.0026715611919111305
0.0008849317805958146,0.002701528595282631
0.0008938254928488935,0.0027315635369803033
0.0009028085883961136,0.0027616667678783276
0.0009118819655545162,0.002791839040558091
0.0009210465316693785,0.0028220811093269986
0.000930303203204949,0.0028523937302373376
0.0009396529058360961,0.0028827776611051723
0.0009490965745408727,0.00291323366152929
0.0009586351536940199,0.0029437624929101883
0.0009682695971614026,0.0029743649184691173
0.0009780008683953946,0.003005041703267153
0.0009878299405312295,0.0030357936142243183
0.000997757796484312,0.0030666214201387695
0.0010077854290485105,0.0030975258917059997
0.0010179138409954387,0.003128507801538114
0.0010281440451747298,0.0031595679241831413
0.0010384770646153282,0.003190707036144396
0.0010489139326277893,0.0032219259158998955
0.0010594556929076101,0.0032532253439218157
0.0010701033996396044,0.003284606102696003
0.0010808581176033184,0.0033160689767415368
0.0010917209222795108,0.003347614752630337
0.0011026928999577018,0.0033792442190068344
0.0011137751478448032,0.00341095816660768
0.0011249687741748374,0.003442757388281515
0.0011362748983197658,0.003474642679008792
0.0011476946509014264,0.0035066148359216426
0.0011592291739045914,0.00353867465832381
0.0011708796207911744,0.0035708229477106244
0.0011826471566155727,0.0036030605077890473
0.0011945329581411752,0.0036353881444977612
0.0012065382139580404,0.003667806666027307
0.0012186641246017523,0.003700316882840298
0.001230911902673481,0.0037329196076916825
0.0012432827729612415,0.003765615655649047
0.0012557779725623694,0.003798405844112999
0.0012683987510072388,0.0038312909928376027
0.0012811463703842113,0.0038642719239508757
0.001294022105465848,0.0038973494619753296
0.0013070272438363876,0.0039305244338485885
0.0013201630860205026,0.003963797668944054
0.0013334309456133593,0.003997169999091637
0.0013468321494119746,0.004030642258598568
0.0013603680375478939,0.0040642152842702405
0.0013740399636212118,0.004097889915431128
0.001387849294835929,0.004131666993945766
0.0014017974121366744,0.004165547364239803
0.0014158857103468022,0.0041995318733211
0.0014301155983078744,0.004233621370800899
0.0014444884990205433,0.004267816708915085
0.0014590058497868585,0.0043021187425454676
0.001473669102353996,0.004336528329241154
0.0014884797230594294,0.004371046329239998
0.0015034391929775724,0.004405673605490082
0.0015185490080678835,0.004440411023671314
0.001533810679324463,0.0044752594522170465
0.0015492257329271562,0.004510219762335791
0.0015647957103941666,0.004545292828032996
0.001580522168736217,0.0045804795261328995
0.0015964066806122487,0.004615780736300443
0.0016124508344866836,0.004651197341063249
0.0016286562347882806,0.004686730225833694
0.0016450245020705747,0.004722380278931044
0.001661557273173934,0.004758148391603648
0.0016782562013892477,0.0047940354580512275
0.0016951229566232505,0.0048300423754472155
0.0017121592255655228,0.004866170043961193
0.0017293667118571572,0.004902419366781378
0.0017467471362611197,0.004938791250137219
0.0017643022368343355,0.004975286603322033
0.0017820337691014916,0.0050119063387157395
0.0017999435062305911,0.005048651371807665
0.0018180332392102713,0.00508552262121942
0.0018363047770289071,0.005122521008727869
0.0018547599468555032,0.005159647459288176
0.0018734005942224233,0.005196902901056915
0.0018922285832099397,0.0052342882654152585
0.0019112457966326377,0.0052718044869922934
0.0019304541362277093,0.005309452503688342
0.0019498555228451206,0.005347233256698415
0.0019694518966397014,0.005385147690535752
0.0019892452172651635,0.005423196753055419
0.0020092374640700602,0.005461381395477999
0.002029430636295734,0.005499702572413375
0.002049826753276237,0.005538161241884578
0.0020704278546402606,0.005576758365351746
0.0020912360005151103,0.005615494907736137
0.002112253271732714,0.005654371837444254
0.002133481770037708,0.00569339012639206
0.002154923618297615,0.005732550750029252
0.0021765809607151255,0.005771854687363649
0.0021984559630425313,0.00581130292098567
0.0022205508127982956,0.0058508964370928875
0.0022428677194858034,0.005890636225514663
0.002265408914814322,0.005930523279736888
0.0022881766529221693,0.005970558596926827
0.002311173210602129,0.0060107431779580335
0.002334400887529133,0.006051078027435358
0.002357862006490233,0.006091564153720065
0.0023815589136168707,0.006132202568955028
0.0024054939786195095,0.0061729942890900325
0.0024296695950245975,0.006213940333907159
0.002454088180413917,0.006255041727046262
0.0024787521766663585,0.006296299496030564
0.0025036640502021,0.006337714672292338
0.0025288262922292556,0.006379288291198679
0.0025542414189929983,0.0064210213920773565
0.00257991197202718,0.0064629150182428305
0.0026058405184084983,0.006504970217022288
0.0026320296510132005,0.0065471880397818365
0.002658481988776367,0.0065895695419527795
0.0026852001769538205,0.006632115783057972
0.0027121868873866434,0.0066748278267383145
0.0027394448187683684,0.006717706740779323
0.0027669766969148483,0.006760753597137806
0.0027947852750368437,0.006803969471968685
0.0028228733340153363,0.006847355445651845
0.002851243682679635,0.006890912602819156
0.002879899158088243,0.006934642032381568
0.002908842625812584,0.006978544827556322
0.0029380769802235503,0.007022622085894261
0.002967605144780944,0.007066874909307263
0.0029974300723258286,0.007111304404095778
0.0030275547453758153,0.0071559116809764645
0.0030579821764233073,0.007200697855109935
0.0030887154082367718,0.007245664046128638
0.0031197575141649948,0.007290811378164802
0.0031511115984444414,0.007336140979878553
0.003182780796509667,0.007381653984486112
0.00321476827530687,0.007427351529788097
0.0032470772336105863,0.00747323475819795
0.003279710902343573,0.007519304816770481
0.0033126725448998926,0.0075655628572305345
0.003345965457471275,0.007612010036001759
0.0033795929693767155,0.00765864751423549
0.0034135584433954303,0.007705476457839777
0.0034478652761031265,0.007752498037508487
0.003482516898211663,0.007799713428750577
0.0035175167749121284,0.007847123811919446
0.0035528684062213585,0.007894730372242413
0.0035885753273319477,0.007942534299850335
0.0036246411089657558,0.00799053678980734
0.0036610693577310083,0.008038739042140695
0.003697863716482932,0.008087142261870748
0.0037350278646880674,0.00813574765904105
0.0037725655187922052,0.008184556448748569
0.003810480432592037,0.008233569851174051
0.0038487763976105395,0.008282789091612505
0.0038874572434761303,0.00833221540050379
0.003926526838305624,0.008381850013463353
0.003965989089091068,0.008431694171313096
0.00400584794209042,0.008481749120112373
0.004046107383222199,0.0085320161111891
0.004086771438464067,0.008582496401171005
0.004127844174255436,0.008633191252017015
0.0041693296979041115,0.008684101931048765
0.004211232157997035,0.00873522971098226
0.004253555744815125,0.008786575869959644
0.004296304690752343,0.008838141691581149
0.004339483270738899,0.008889928464937118
0.004383095802668776,0.008941937484640202
0.004427146647831511,0.00899417005085769
0.004471640211348332,0.009046627469343978
0.004516580942612666,0.009099311051473172
0.004561973335735092,0.00915222211427181
0.004607821929992752,0.009205361980451788
0.004654131310283272,0.009258731978443345
0.00470090610758328,0.00931233344242823
0.004748150999411478,0.009366167712373037
0.004795870710296421,0.009420236134062654
0.004844070012248967,0.00947454005913383
0.004892753725239476,0.009529080845108954
0.004941926717679818,0.00958385985542992
0.004991593906910217,0.009638878459492165
0.005041760259690979,0.009694138032678854
0.005092430792699196,0.009749639956395228
0.005143610573030383,0.009805385618103027
0.005195304718705231,0.009861376411355196
0.005247518399181385,0.009917613735830602
0.005300256835870402,0.009974098997369002
0.005353525302659903,0.010030833608006112
0.00540732912644096,0.010087818986008835
0.005461673687640779,0.01014505655591068
0.005516564420760777,0.010202547748547298
0.005572006814919998,0.010260294001092185
0.005628006414404065,0.01031829675709252
0.005684568819219595,0.010376557466505221
0.005741699685654202,0.010435077585733076
0.005799404726842141,0.010493858577661119
0.005857689713335617,0.010552901911693094
0.005916560473681857,0.010612209063788135
0.005976022895005943,0.010671781516497565
0.00603608292359957,0.010731620759001888
0.006096746565515638,0.010791728287147934
0.006158019887168897,0.01085210560348615
0.006219909015942573,0.010912754217308095
0.006282420140801118,0.010973675644684074
0.00634555951290911,0.011034871408500917
0.006409333446256383,0.011096343038500005
0.006473748318289405,0.011158092071315387
0.00653881057054907,0.011220120050512102
0.006604526709314811,0.011282428526624644
0.0066709033062552735,0.011345019057195635
0.006737946999085467,0.011407893206814635
0.006805664492230543,0.011471052547157176
0.006874062557496248,0.011534498657023929
0.0069431480347461145,0.011598233122380045
0.007012927832585425,0.011662257536394653
0.007083408929052125,0.011726573499480631
0.007154598372314585,0.011791182619334442
0.0072265032813764625,0.011856086510976225
0.007299130846788583,0.01192128679678999
0.007372488331368012,0.011986785106564094
