r,V(r)
0.00033546262790251185,-2.8941927798795097
0.0003388340833634261,-2.894192779227487
0.0003422394225150394,-2.894192778562293
0.00034567898589410494,-2.894192777883662
0.0003491531174598264,-2.89419277719132
0.00035266216462825575,-2.8941927764849926
0.00035620647830703403,-2.894192775764396
0.00035978641293048306,-2.894192775029244
0.0003634023264950478,-2.8941927742792393
0.0003670545805950984,-2.894192773514084
0.0003707435404590882,-2.8941927727334713
0.00037446957498607833,-2.8941927719370892
0.00037823305678262576,-2.89419277112462
0.0003820343622000467,-2.8941927702957364
0.00038587387137205064,-2.8941927694501093
0.0003897519682527548,-2.894192768587399
0.0003936690406550783,-2.8941927677072616
0.00039762548028952584,-2.8941927668093435
0.0004016216828033581,-2.8941927658932864
0.00040565804782015684,-2.894192764958723
0.0004097349789797868,-2.894192764005281
0.00041385288397876164,-2.8941927630325783
0.0004180121746110129,-2.894192762040225
0.00042221326680907034,-2.894192761027825
0.00042645658068565383,-2.894192759994974
0.00043074254057568753,-2.8941927589412573
0.0004350715750787321,-2.894192757866254
0.00043944411710184546,-2.894192756769534
0.000443860603902874,-2.8941927556506597
0.00044832147713417755,-2.8941927545091817
0.00045282718288679695,-2.894192753344645
0.0004573781717350623,-2.894192752156583
0.0004619748987816513,-2.89419275094452
0.0004666178237030984,-2.8941927497079725
0.00047130741079576537,-2.8941927484464447
0.00047604412902226933,-2.8941927471594324
0.00048082845205838073,-2.8941927458464205
0.0004856608583403892,-2.8941927445068845
0.0004905418311129505,-2.8941927431402874
0.0004954718584774093,-2.8941927417460835
0.0005004514334406108,-2.894192740323715
0.0005054810539642003,-2.8941927388726127
0.0005105612230144218,-2.894192737392196
0.0005156924486124138,-2.894192735881873
0.0005208752438850126,-2.8941927343410394
0.0005261101271160638,-2.8941927327690786
0.0005313976217982529,-2.894192731165363
0.0005367382566854548,-2.8941927295292493
0.000542132565845609,-2.8941927278600845
0.0005475810887141261,-2.8941927261572005
0.0005530843701478336,-2.8941927244199155
0.0005586429604794611,-2.8941927226475346
0.0005642574155726738,-2.89419272083935
0.0005699282968776604,-2.8941927189946375
0.0005756561714872761,-2.894192717112659
0.0005814416121937556,-2.894192715192662
0.0005872851975459913,-2.8941927132338785
0.000593187511907387,-2.894192711235525
0.0005991491455142981,-2.8941927091968025
0.0006051706945350532,-2.8941927071168947
0.0006112527611295723,-2.89419270499497
0.000617395953509584,-2.89419270283018
0.0006236008859994445,-2.894192700621657
0.000629868179097574,-2.8941926983685207
0.0006361984595385052,-2.8941926960698674
0.0006425923603555579,-2.894192693724778
0.0006490505209441411,-2.894192691332315
0.0006555735871256958,-2.8941926888915197
0.0006621622112122764,-2.8941926864014182
0.0006688170520717824,-2.894192683861014
0.0006755387751938444,-2.8941926812692893
0.0006823280527563766,-2.8941926786252075
0.0006891855636927931,-2.8941926759277132
0.0006961119937599026,-2.8941926731757257
0.0007031080356064829,-2.8941926703681435
0.000710174388842549,-2.894192667503845
0.0007173117601093135,-2.8941926645816842
0.0007245208631498506,-2.894192661600491
0.0007318024188804728,-2.894192658559074
0.0007391571554628196,-2.8941926554562163
0.0007465858083766792,-2.8941926522906765
0.0007540891204935341,-2.8941926490611896
0.0007616678421508473,-2.8941926457664615
0.0007693227312271008,-2.8941926424051765
0.0007770545532175816,-2.894192638975988
0.0007848640813109316,-2.894192635477526
0.0007927520964664691,-2.8941926319083904
0.0008007193874922814,-2.8941926282671533
0.0008087667511241114,-2.8941926245523586
0.0008168949921050283,-2.8941926207625195
0.0008251049232659046,-2.894192616896121
0.0008333973656066964,-2.894192612951616
0.000841773148378549,-2.8941926089274266
0.0008502331091667194,-2.8941926048219435
0.0008587780939743372,-2.8941926006335232
0.0008674089573070025,-2.894192596360492
