r,V(r)
0.00033546262790251185,-6.209041639987389
0.0003388340833634261,-6.209041634138945
0.0003422394225150394,-6.209041628172354
0.00034567898589410494,-6.2090416220852305
0.0003491531174598264,-6.2090416158751385
0.00035266216462825575,-6.209041609539593
0.00035620647830703403,-6.209041603076063
0.00035978641293048306,-6.209041596481962
0.0003634023264950478,-6.209041589754649
0.0003670545805950984,-6.209041582891436
0.0003707435404590882,-6.209041575889577
0.00037446957498607833,-6.209041568746271
0.00037823305678262576,-6.20904156145866
0.0003820343622000467,-6.2090415540238295
0.00038587387137205064,-6.209041546438808
0.0003897519682527548,-6.209041538700557
0.0003936690406550783,-6.209041530805983
0.00039762548028952584,-6.209041522751928
0.0004016216828033581,-6.20904151453517
0.00040565804782015684,-6.209041506152423
0.0004097349789797868,-6.209041497600333
0.00041385288397876164,-6.209041488875481
0.0004180121746110129,-6.209041479974372
0.00042221326680907034,-6.209041470893452
0.00042645658068565383,-6.209041461629083
0.00043074254057568753,-6.209041452177563
0.0004350715750787321,-6.209041442535108
0.00043944411710184546,-6.209041432697864
0.000443860603902874,-6.209041422661893
0.00044832147713417755,-6.209041412423183
0.00045282718288679695,-6.209041401977638
0.0004573781717350623,-6.209041391321076
0.0004619748987816513,-6.20904138044924
0.0004666178237030984,-6.209041369357779
0.00047130741079576537,-6.209041358042253
0.00047604412902226933,-6.2090413464981395
0.00048082845205838073,-6.20904133472082
0.0004856608583403892,-6.209041322705583
0.0004905418311129505,-6.209041310447622
0.0004954718584774093,-6.209041297942033
0.0005004514334406108,-6.209041285183814
0.0005054810539642003,-6.2090412721678625
0.0005105612230144218,-6.2090412588889725
0.0005156924486124138,-6.2090412453418296
0.0005208752438850126,-6.209041231521018
0.0005261101271160638,-6.209041217421006
0.0005313976217982529,-6.209041203036156
0.0005367382566854548,-6.209041188360711
0.000542132565845609,-6.209041173388804
0.0005475810887141261,-6.209041158114443
0.0005530843701478336,-6.209041142531521
0.0005586429604794611,-6.209041126633803
0.0005642574155726738,-6.209041110414929
0.0005699282968776604,-6.209041093868413
0.0005756561714872761,-6.209041076987634
0.0005814416121937556,-6.209041059765842
0.0005872851975459913,-6.209041042196147
0.000593187511907387,-6.209041024271518
0.0005991491455142981,-6.2090410059847905
0.0006051706945350532,-6.209040987328645
0.0006112527611295723,-6.209040968295621
0.000617395953509584,-6.209040948878105
0.0006236008859994445,-6.209040929068329
0.000629868179097574,-6.209040908858368
0.0006361984595385052,-6.209040888240139
0.0006425923603555579,-6.209040867205395
0.0006490505209441411,-6.209040845745721
0.0006555735871256958,-6.209040823852533
0.0006621622112122764,-6.209040801517073
0.0006688170520717824,-6.209040778730408
0.0006755387751938444,-6.20904075548342
0.0006823280527563766,-6.209040731766812
0.0006891855636927931,-6.2090407075710985
0.0006961119937599026,-6.209040682886599
0.0007031080356064829,-6.209040657703437
0.000710174388842549,-6.209040632011545
0.0007173117601093135,-6.2090406058006415
0.0007245208631498506,-6.209040579060242
0.0007318024188804728,-6.20904055177965
0.0007391571554628196,-6.209040523947955
0.0007465858083766792,-6.209040495554023
0.0007540891204935341,-6.2090404665864956
0.0007616678421508473,-6.209040437033783
0.0007693227312271008,-6.2090404068840686
0.0007770545532175816,-6.209040376125289
0.0007848640813109316,-6.209040344745141
0.0007927520964664691,-6.209040312731073
0.0008007193874922814,-6.209040280070276
0.0008087667511241114,-6.20904024674969
0.0008168949921050283,-6.209040212755982
0.0008251049232659046,-6.209040178075556
0.0008333973656066964,-6.20904014269454
0.000841773148378549,-6.2090401065987795
0.0008502331091667194,-6.209040069773836
0.0008587780939743372,-6.209040032204981
0.0008674089573070025,-6.209039993877184
0.0008761265622582417,-6.209039954775115
0.0008849317805958146,-6.209039914883132
0.0008938254928488935,-6.209039874185278
0.0009028085883961136,-6.209039832665272
0.0009118819655545162,-6.209039790306508
0.0009210465316693785,-6.209039747092039
0.000930303203204949,-6.209039703004581
0.0009396529058360961,-6.209039658026498
0.0009490965745408727,-6.209039612139798
0.0009586351536940199,-6.209039565326124
0.0009682695971614026,-6.209039517566753
0.0009780008683953946,-6.209039468842579
0.0009878299405312295,-6.209039419134112
0.000997757796484312,-6.209039368421467
0.0010077854290485105,-6.20903931668436
0.0010179138409954387,-6.209039263902094
0.0010281440451747298,-6.2090392100535565
0.0010384770646153282,-6.209039155117206
0.0010489139326277893,-6.209039099071069
0.0010594556929076101,-6.2090390418927255
0.0010701033996396044,-6.209038983559304
0.0010808581176033184,-6.209038924047468
0.0010917209222795108,-6.209038863333416
0.0011026928999577018,-6.2090388013928575
0.0011137751478448032,-6.209038738201019
0.0011249687741748374,-6.209038673732621
0.0011362748983197658,-6.209038607961876
0.0011476946509014264,-6.209038540862474
0.0011592291739045914,-6.209038472407576
0.0011708796207911744,-6.2090384025697976
0.0011826471566155727,-6.209038331321203
0.0011945329581411752,-6.209038258633293
0.0012065382139580404,-6.20903818447699
0.0012186641246017523,-6.209038108822631
0.001230911902673481,-6.209038031639956
0.0012432827729612415,-6.209037952898088
