r,V(r)
0.00033546262790251185,-0.5732918328277423
0.0003388340833634261,-0.5732918328225843
0.0003422394225150394,-0.5732918328173221
0.00034567898589410494,-0.5732918328119534
0.0003491531174598264,-0.5732918328064763
0.00035266216462825575,-0.5732918328008886
0.00035620647830703403,-0.573291832795188
0.00035978641293048306,-0.5732918327893722
0.0003634023264950478,-0.5732918327834389
0.0003670545805950984,-0.5732918327773858
0.0003707435404590882,-0.5732918327712104
0.00037446957498607833,-0.5732918327649102
0.00037823305678262576,-0.5732918327584828
0.0003820343622000467,-0.5732918327519256
0.00038587387137205064,-0.5732918327452359
0.0003897519682527548,-0.573291832738411
0.0003936690406550783,-0.5732918327314482
0.00039762548028952584,-0.5732918327243449
0.0004016216828033581,-0.5732918327170979
0.00040565804782015684,-0.5732918327097046
0.0004097349789797868,-0.573291832702162
0.00041385288397876164,-0.573291832694467
0.0004180121746110129,-0.5732918326866164
0.00042221326680907034,-0.5732918326786075
0.00042645658068565383,-0.5732918326704366
0.00043074254057568753,-0.5732918326621007
0.0004350715750787321,-0.5732918326535964
0.00043944411710184546,-0.5732918326449202
0.000443860603902874,-0.5732918326360689
0.00044832147713417755,-0.5732918326270388
0.00045282718288679695,-0.5732918326178261
0.0004573781717350623,-0.5732918326084274
0.0004619748987816513,-0.5732918325988389
0.0004666178237030984,-0.5732918325890566
0.00047130741079576537,-0.5732918325790767
0.00047604412902226933,-0.5732918325688952
0.00048082845205838073,-0.5732918325585079
0.0004856608583403892,-0.5732918325479109
0.0004905418311129505,-0.5732918325370998
0.0004954718584774093,-0.5732918325260704
0.0005004514334406108,-0.573291832514818
0.0005054810539642003,-0.5732918325033384
0.0005105612230144218,-0.5732918324916267
0.0005156924486124138,-0.5732918324796787
0.0005208752438850126,-0.5732918324674894
0.0005261101271160638,-0.5732918324550536
0.0005313976217982529,-0.5732918324423667
0.0005367382566854548,-0.5732918324294234
0.000542132565845609,-0.5732918324162187
0.0005475810887141261,-0.5732918324027473
0.0005530843701478336,-0.5732918323890037
0.0005586429604794611,-0.5732918323749824
0.0005642574155726738,-0.5732918323606779
0.0005699282968776604,-0.5732918323460845
0.0005756561714872761,-0.5732918323311962
0.0005814416121937556,-0.5732918323160072
0.0005872851975459913,-0.5732918323005113
0.000593187511907387,-0.5732918322847025
0.0005991491455142981,-0.5732918322685742
0.0006051706945350532,-0.57329183225212
0.0006112527611295723,-0.5732918322353336
0.000617395953509584,-0.5732918322182081
0.0006236008859994445,-0.5732918322007364
0.000629868179097574,-0.573291832182912
0.0006361984595385052,-0.5732918321647275
0.0006425923603555579,-0.5732918321461755
0.0006490505209441411,-0.5732918321272489
0.0006555735871256958,-0.5732918321079399
0.0006621622112122764,-0.5732918320882407
0.0006688170520717824,-0.5732918320681437
0.0006755387751938444,-0.5732918320476407
0.0006823280527563766,-0.5732918320267234
0.0006891855636927931,-0.5732918320053837
0.0006961119937599026,-0.5732918319836127
0.0007031080356064829,-0.5732918319614021
0.000710174388842549,-0.5732918319387428
0.0007173117601093135,-0.5732918319156256
0.0007245208631498506,-0.5732918318920416
0.0007318024188804728,-0.5732918318679809
0.0007391571554628196,-0.5732918318434345
0.0007465858083766792,-0.5732918318183918
0.0007540891204935341,-0.5732918317928436
0.0007616678421508473,-0.5732918317667791
0.0007693227312271008,-0.573291831740188
0.0007770545532175816,-0.5732918317130599
0.0007848640813109316,-0.5732918316853838
0.0007927520964664691,-0.5732918316571484
0.0008007193874922814,-0.5732918316283427
0.0008087667511241114,-0.573291831598955
0.0008168949921050283,-0.5732918315689738
0.0008251049232659046,-0.5732918315383869
0.0008333973656066964,-0.5732918315071821
0.000841773148378549,-0.5732918314753468
0.0008502331091667194,-0.5732918314428685
0.0008587780939743372,-0.5732918314097342
0.0008674089573070025,-0.5732918313759302
0.0008761265622582417,-0.5732918313414437
0.0008849317805958146,-0.5732918313062603
0.0008938254928488935,-0.5732918312703661
