r,V(r)
0.00033546262790251185,-6.116483207467865
0.0003388340833634261,-6.116483201863421
0.0003422394225150394,-6.116483196145759
0.00034567898589410494,-6.116483190312595
0.0003491531174598264,-6.1164831843615906
0.00035266216462825575,-6.116483178290369
0.00035620647830703403,-6.1164831720964985
0.00035978641293048306,-6.116483165777506
0.0003634023264950478,-6.116483159330862
0.0003670545805950984,-6.116483152753985
0.0003707435404590882,-6.1164831460442475
0.00037446957498607833,-6.116483139198964
0.00037823305678262576,-6.116483132215398
0.0003820343622000467,-6.1164831250907525
0.00038587387137205064,-6.116483117822181
0.0003897519682527548,-6.116483110406774
0.0003936690406550783,-6.116483102841565
0.00039762548028952584,-6.11648309512353
0.0004016216828033581,-6.11648308724958
0.00040565804782015684,-6.116483079216566
0.0004097349789797868,-6.116483071021274
0.00041385288397876164,-6.116483062660427
0.0004180121746110129,-6.116483054130677
0.00042221326680907034,-6.116483045428618
0.00042645658068565383,-6.116483036550763
0.00043074254057568753,-6.116483027493565
0.0004350715750787321,-6.1164830182534
0.00043944411710184546,-6.116483008826569
0.000443860603902874,-6.116482999209306
0.00044832147713417755,-6.116482989397759
0.00045282718288679695,-6.116482979388008
0.0004573781717350623,-6.116482969176045
0.0004619748987816513,-6.116482958757787
0.0004666178237030984,-6.116482948129066
0.00047130741079576537,-6.116482937285631
0.00047604412902226933,-6.116482926223145
0.00048082845205838073,-6.116482914937181
0.0004856608583403892,-6.1164829034232255
0.0004905418311129505,-6.116482891676673
0.0004954718584774093,-6.116482879692824
0.0005004514334406108,-6.116482867466885
0.0005054810539642003,-6.116482854993967
0.0005105612230144218,-6.116482842269078
0.0005156924486124138,-6.11648282928713
0.0005208752438850126,-6.11648281604293
0.0005261101271160638,-6.116482802531176
0.0005313976217982529,-6.11648278874647
0.0005367382566854548,-6.116482774683294
0.000542132565845609,-6.116482760336023
0.0005475810887141261,-6.116482745698917
0.0005530843701478336,-6.116482730766122
0.0005586429604794611,-6.116482715531665
0.0005642574155726738,-6.116482699989452
0.0005699282968776604,-6.116482684133264
0.0005756561714872761,-6.116482667956761
0.0005814416121937556,-6.116482651453472
0.0005872851975459913,-6.116482634616792
0.000593187511907387,-6.11648261743999
0.0005991491455142981,-6.1164825999161945
0.0006051706945350532,-6.116482582038394
0.0006112527611295723,-6.116482563799437
0.000617395953509584,-6.116482545192031
0.0006236008859994445,-6.116482526208729
0.000629868179097574,-6.116482506841939
0.0006361984595385052,-6.116482487083914
0.0006425923603555579,-6.116482466926749
0.0006490505209441411,-6.116482446362385
0.0006555735871256958,-6.116482425382592
0.0006621622112122764,-6.116482403978979
0.0006688170520717824,-6.116482382142985
0.0006755387751938444,-6.116482359865874
0.0006823280527563766,-6.116482337138738
0.0006891855636927931,-6.11648231395248
0.0006961119937599026,-6.1164822902978315
0.0007031080356064829,-6.116482266165326
0.000710174388842549,-6.116482241545311
0.0007173117601093135,-6.11648221642794
0.0007245208631498506,-6.116482190803166
0.0007318024188804728,-6.116482164660735
0.0007391571554628196,-6.116482137990193
0.0007465858083766792,-6.116482110780869
0.0007540891204935341,-6.116482083021882
0.0007616678421508473,-6.116482054702126
0.0007693227312271008,-6.1164820258102734
0.0007770545532175816,-6.116481996334767
0.0007848640813109316,-6.116481966263816
0.0007927520964664691,-6.11648193558539
0.0008007193874922814,-6.11648190428722
0.0008087667511241114,-6.116481872356786
0.0008168949921050283,-6.116481839781314
0.0008251049232659046,-6.116481806547773
0.0008333973656066964,-6.116481772642872
0.000841773148378549,-6.116481738053046
0.0008502331091667194,-6.116481702764459
0.0008587780939743372,-6.116481666762996
0.0008674089573070025,-6.116481630034255
0.0008761265622582417,-6.116481592563545
0.0008849317805958146,-6.116481554335876
0.0008938254928488935,-6.116481515335958
0.0009028085883961136,-6.1164814755481896
0.0009118819655545162,-6.116481434956655
0.0009210465316693785,-6.116481393545118
0.000930303203204949,-6.11648135129701
0.0009396529058360961,-6.116481308195437
0.0009490965745408727,-6.116481264223155
0.0009586351536940199,-6.116481219362573
0.0009682695971614026,-6.116481173595747
0.0009780008683953946,-6.116481126904371
0.0009878299405312295,-6.116481079269767
0.000997757796484312,-6.1164810306728805
0.0010077854290485105,-6.116480981094273
0.0010179138409954387,-6.11648093051411
0.0010281440451747298,-6.116480878912162
0.0010384770646153282,-6.116480826267786
0.0010489139326277893,-6.116480772559923
0.0010594556929076101,-6.1164807177670895
0.0010701033996396044,-6.116480661867369
0.0010808581176033184,-6.116480604838398
0.0010917209222795108,-6.1164805466573675
0.0011026928999577018,-6.116480487301002
0.0011137751478448032,-6.11648042674556
0.0011249687741748374,-6.116480364966817
0.0011362748983197658,-6.116480301940062
0.0011476946509014264,-6.116480237640083
0.0011592291739045914,-6.116480172041158
0.0011708796207911744,-6.116480105117048
0.0011826471566155727,-6.116480036840983
0.0011945329581411752,-6.116479967185649
0.0012065382139580404,-6.116479896123187
0.0012186641246017523,-6.116479823625167
0.001230911902673481,-6.1164797496625924
0.0012432827729612415,-6.116479674205877
0.0012557779725623694,-6.116479597224832
0.0012683987510072388,-6.116479518688672
0.0012811463703842113,-6.116479438565975
0.001294022105465848,-6.116479356824694
0.0013070272438363876,-6.116479273432131
0.0013201630860205026,-6.116479188354927
